id;name;rating;bedroom;bed;bath;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm;license
1657411;Rental unit in Bangkok ;4.18 ;0;1;1;8362130;Luckana;;Lat Krabang;13.719;100.73172;Entire home/apt;1316;1;63;28-02-2020;0.51;2;365;0;
1661636;Rental unit in Bangkok ;4.71 ;1;1;1;1927968;Evan;;Sathon;13.720548;100.54697;Entire home/apt;843;1;219;18-11-2023;1.76;49;353;23;
758483;Condo in Bangkok ;4.70 ;1;1;1;1774390;Add;;Vadhana;13.73595;100.58375;Entire home/apt;2387;2;62;30-01-2020;0.46;2;101;0;
1662207;Rental unit in  BangkokYai ;4.78 ;2;1;1;8807437;Oillie;;Bangkok Yai;13.74266;100.47679;Entire home/apt;1450;1;9;08-01-2023;0.07;11;343;1;
1665776;Rental unit in Isaraphab Rd ;5.0 ;2;2;1;8807437;Oillie;;Bangkok Yai;13.74286;100.47575;Entire home/apt;1800;1;4;28-03-2018;0.04;11;357;0;
1665970;Rental unit in  Isaraphab Rd ;5.0 ;2;1;1;8807437;Oillie;;Bangkok Yai;13.74162;100.47567;Entire home/apt;1800;1;3;06-01-2023;0.16;11;356;1;
768019;Villa in Bangkok ;4.75 ;3;3;2.5 ;2975807;Ingo;;Vadhana;13.73668;100.56693;Entire home/apt;12000;28;4;30-04-2023;0.03;1;264;1;
1666361;Rental unit in  BangkokYai ;0;2;2;1;8807437;Oillie;;Bangkok Yai;13.74308;100.47737;Entire home/apt;3000;1;1;10-01-2016;0.01;11;349;0;
1067748;Aparthotel in Khet Sathon ;4.61 ;1;1;1;4154759;Mimi;;Sathon;13.71498;100.53312;Private room;1200;1;44;13-12-2023;0.44;5;16;6;
1079039;Condo in Bangkok ;0;1;1;1;5935474;Tisa;;Huai Khwang;13.75224;100.58979;Entire home/apt;1169;15;0;;;1;180;0;
788043;Rental unit in Bangkok ;4.99 ;1;1;1;4070562;Ben;;Khlong San;13.72101;100.50378;Entire home/apt;720;30;93;29-11-2023;0.70;3;189;2;
801844;Rental unit in Bangkok ;0;1;1;1;121622;Anchalee;;Bang Kapi;13.75878;100.64988;Entire home/apt;520;4;1;09-11-2016;0.01;1;0;0;
1086843;Parking space in Bangkok ;0;1;1;2;4937984;Sugarcane;;Phra Nakhon;13.75135;100.49447;Shared room;5195;1;0;;;1;0;0;
1669918;Rental unit in Bangkok ;4.85 ;1;1;1;8841731;Sylvain Et Takae;;Khlong Toei;13.72387;100.57261;Private room;1335;3;20;05-01-2019;0.16;1;269;0;
1685582;Rental unit in Bangkok ;4.68 ;0;1;1;1927968;Evan;;Sathon;13.720785;100.547241;Entire home/apt;650;1;189;11-12-2023;1.52;49;332;9;
1704776;Home in Bangkok ;4.76 ;1;1;1;2129668;Wimonpak;;Bang Kho laen;13.69757;100.5288;Entire home/apt;1000;250;18;03-08-2017;0.15;42;365;0;
808870;Rental unit in Bangkok ;0;1;1;1;4255924;Arnaud;;Khlong Toei;13.73684;100.55488;Private room;1500;7;0;;;1;0;0;
1765918;Rental unit in Bangkok ;4.77 ;2;2;2;9279712;Jing;;Phaya Thai;13.77486;100.54272;Entire home/apt;1850;15;137;29-11-2023;1.12;3;294;10;
1088343;Rental unit in Bangkok ;4.76 ;2;2;2;5981006;Sibyl;;Vadhana;13.7104;100.60171;Entire home/apt;3044;30;17;04-01-2020;0.13;1;359;0;
1094136;Condo in Bangkok ;4.65 ;0;2;1.5 ;5793490;Nicky;;Bang Kho laen;13.69949;100.52725;Entire home/apt;906;1;23;15-12-2023;0.21;6;83;5;
811670;Home in Bangkok ;4.46 ;2;2;2;4268095;Ann;;Din Daeng;13.78499;100.56958;Entire home/apt;2000;2;29;19-11-2023;0.22;1;362;3;
818612;Guesthouse in Bangkok ;5.0 ;1;2;1.5 ;822284;Rae And Charlie;;Bang Sue;13.83148;100.52151;Entire home/apt;1000;3;10;28-11-2023;0.08;8;153;3;
1791481;Rental unit in Bangkok ;4.84 ;1;1;1;9399478;Piyakorn;;Khlong Toei;13.70719;100.59936;Entire home/apt;1577;30;76;31-05-2019;0.68;1;329;0;
1862089;Rental unit in Bangkok ;4.59 ;1;1;1;1927968;Evan;;Sathon;13.720548;100.54697;Entire home/apt;1314;1;434;21-11-2023;3.52;49;357;15;
1862331;Rental unit in Bangkok ;4.71 ;1;4;0;8214044;Evan From Sanctuary House;;Sathon;13.72052;100.546939;Entire home/apt;1000;1;287;02-12-2023;2.49;9;339;19;
1862377;Rental unit in Bangkok ;4.68 ;1;1;1;8214044;Evan From Sanctuary House;;Sathon;13.72063;100.54694;Entire home/apt;980;1;330;11-12-2023;2.86;9;321;20;
1882107;Condo in Bangkok ;4.74 ;1;1;1;9797599;Littlehome;;Khlong San;13.72215;100.50504;Entire home/apt;2251;20;34;06-04-2018;0.28;10;335;0;
1103074;Rental unit in Bangkok ;0;1;2;2;5068603;Dean;;Vadhana;13.72548;100.60012;Entire home/apt;39169;1;1;18-07-2013;0.01;2;146;0;
1887544;Condo in Bangkok ;4.90 ;2;2;2;6132593;Salvatore;;Sathon;13.72096;100.52911;Entire home/apt;4050;2;136;11-12-2023;1.11;7;120;16;
1793000;Rental unit in Bangkok ;4.85 ;2;4;0;9407280;Timo;;Vadhana;13.74668;100.56137;Entire home/apt;5001;21;290;29-10-2023;2.36;1;293;3;
1888303;Condo in Bangkok ;5.0 ;1;1;1;9821998;Pichanee;;Khlong Toei;13.73782;100.55179;Entire home/apt;1490;5;10;02-07-2018;0.12;1;42;0;
1897982;Rental unit in Bangkok ;4.14 ;1;1;1;8362130;Luckana;;Lat Krabang;13.7196;100.73106;Entire home/apt;1559;1;43;03-03-2020;0.35;2;365;0;
1816517;Rental unit in Bangkok ;4.73 ;1;1;1;8492603;Sudhichai;;Ratchathewi;13.75351;100.53308;Entire home/apt;2071;24;77;17-06-2023;0.64;1;136;2;
1817644;Hostel in Bangkok ;4.91 ;1;3;3;8626494;Paula;;Phra Nakhon;13.76044;100.50095;Private room;1350;1;23;03-05-2019;0.21;7;358;0;
1133843;Aparthotel in Khet Thon Buri ;0;1;1;0;6220137;Prapussorn;;Thon buri;13.72646256;100.4912934;Private room;800;1;0;;;1;0;0;
1898332;Condo in Bangkok ;0;1;1;1;4837310;Veesa;;Bang Na;13.67805;100.62451;Private room;400;180;0;;;1;0;0;
1926489;Rental unit in Bangkok ;0;2;1;1;9434109;Sander;;Bang Na;13.67998;100.61074;Entire home/apt;1500;29;0;;;1;365;0;
1138679;Rental unit in Bangkok ;0;1;1;1;4877320;Nisa;;Suanluang;13.71119;100.63334;Entire home/apt;9975;21;0;;;2;365;0;
1141969;Condo in Bangkok ;4.88 ;2;1;2;6262801;Andrea;;Bang Rak;13.72687;100.52326;Entire home/apt;6858;30;8;22-01-2019;0.06;1;358;0;
1821471;Hostel in Bangkok ;4.66 ;1;1;3;8626494;Paula;;Phra Nakhon;13.76222;100.50212;Hotel room;750;1;152;10-12-2023;1.23;7;358;2;
1823321;Rental unit in Bangkok ;0;1;1;1;9545111;Penjit;;Wang Thong Lang;13.78938;100.6134;Private room;600;1;0;;;1;365;0;
1933894;Home in Bangkok ;5.0 ;3;3;3;9509219;Pee;;Pra Wet;13.70004;100.6787;Entire home/apt;3048;365;4;03-12-2023;0.04;9;180;1;
1151862;Home in Bangkok ;0;1;1;1;6313832;Psirivedin;;Don Mueang;13.9277;100.58757;Private room;1250;1;0;;;1;0;0;
1936939;Hostel in Bangkok ;4.71 ;1;2;3;8626494;Paula;;Phra Nakhon;13.76032;100.50069;Private room;850;1;136;19-01-2020;1.11;7;354;0;
1937830;Rental unit in Bangkok ;4.23 ;0;2;1;8191888;Nan;;Vadhana;13.74741;100.56178;Entire home/apt;1325;1;120;15-12-2023;0.98;7;361;1;
1943048;Rental unit in Jatujak ;4.86 ;1;2;1.5 ;9906827;Nokiko;;Chatu Chak;13.81694;100.56451;Entire home/apt;1385;1;328;12-12-2023;2.73;1;337;34;
1953657;Condo in Bangkok ;4.72 ;2;2;1;10099278;Karjsanit;;Vadhana;13.7085;100.60039;Entire home/apt;1300;28;64;07-12-2023;0.53;1;224;4;
1842066;Rental unit in กรุงเทพมหานคร ;4.57 ;1;1;1;9626074;Weera;;Bang Rak;13.72287;100.51678;Private room;2500;180;15;08-12-2015;0.12;1;0;0;
1963939;Hotel in Khet Ratchathewi ;5.0 ;0;1;1;10146514;Benja;;Ratchathewi;13.75650176;100.5416617;Private room;1142;1;4;02-12-2023;0.49;5;312;4;
1849029;Rental unit in Bangkok ;4.33 ;1;2;1;9652914;Jirasak;;Vadhana;13.7137;100.59637;Entire home/apt;1300;30;6;01-01-2017;0.05;1;0;0;
1155399;Rental unit in Bangkok ;0;1;3;2;6329126;Borisut;;Ratchathewi;13.75086;100.55932;Private room;2000;180;0;;;1;0;0;
1160838;Serviced apartment in Phayathai ;4.83 ;2;2;2;1513875;Suchada;;Phaya Thai;13.7736;100.54079;Entire home/apt;2857;1;289;22-12-2023;2.71;4;353;177;
1975849;Condo in Bangkok ;4.74 ;1;1;1;8480912;Chris And Lek;;Phaya Thai;13.79128;100.54935;Entire home/apt;1000;7;38;21-12-2023;0.32;1;128;8;
2407610;Rental unit in Bangkok ;4.17 ;1;1;1;11772331;Nantiruj;;Khlong Toei;13.73892;100.55673;Entire home/apt;1850;2;6;05-01-2020;0.06;9;357;0;
1976962;Rental unit in Bangkok ;0;1;1;1;10204823;Jahidul;;Yan na wa;13.70497;100.55134;Private room;2500;1;0;;;1;0;0;
2409441;Rental unit in Somrongnua, Samut Prakan ;0;1;1;1;12314253;Thanapat;;Bang Na;13.65487;100.64337;Private room;1732;15;1;09-07-2014;0.01;1;0;0;
2413865;Hostel in Bangkok ;4.70 ;1;1;1;12304405;Siamaze;;Din Daeng;13.7863;100.57026;Private room;1247;1;54;06-10-2023;0.47;8;361;49;
1187726;Condo in Bangkok ;4.56 ;1;1;1;5402740;Nattha;;Phaya Thai;13.77808;100.5416;Entire home/apt;1000;120;18;15-03-2021;0.32;1;216;0;
1980886;Rental unit in Bangkok ;0;1;1;1;10222460;Preeda;;Phra Khanong;13.6937;100.59897;Entire home/apt;1385;3;0;;;1;0;0;
1206077;Rental unit in Bangkok ;4.83 ;1;1;1;6586465;Tayawat;;Phaya Thai;13.77776;100.54353;Entire home/apt;4133;9;36;24-05-2023;0.30;1;167;2;
2426432;Rental unit in Bangkok ;4.90 ;1;1;1;11961423;Peak;;Khlong San;13.72075;100.50354;Entire home/apt;2227;365;39;04-04-2017;0.33;3;90;0;
1982413;Condo in Bangkok ;4.79 ;1;2;1;3346331;Bee;;Sathon;13.71278;100.5156;Entire home/apt;990;2;445;23-12-2023;3.65;7;106;40;
2432614;Rental unit in Bangkok ;4.17 ;2;2;1;5469970;Yair;;Suanluang;13.72376;100.61804;Entire home/apt;1974;10;6;04-02-2019;0.05;12;365;0;
1208204;Condo in Wattana ;4.70 ;1;1;1;766443;Gerd;;Vadhana;13.73757;100.55996;Entire home/apt;1832;3;234;06-12-2023;1.88;3;152;26;
1218098;Rental unit in Bangkok ;4.70 ;1;1;1;6647138;NiNew;;Lak Si;13.88974;100.56257;Private room;1000;1;28;12-11-2023;0.22;4;365;1;
1986193;Condo in Bangkok ;4.95 ;1;1;1;10246374;Arika;;Vadhana;13.72873;100.58039;Entire home/apt;2199;21;19;16-11-2023;0.16;3;54;12;
1218842;Rental unit in Bangkok ;0;1;1;1;6648722;Taweewat  (Ken);;Phaya Thai;13.78148;100.54868;Private room;1089;2;1;04-01-2019;0.02;2;365;0;
2433970;Rental unit in Bangkok ;4.25 ;1;4;0;12441237;Warut;;Vadhana;13.70811;100.60112;Shared room;400;1;4;07-09-2018;0.04;1;0;0;
2434974;Home in Bangkok ;4.88 ;3;6;0;12445454;Panpilas;;Huai Khwang;13.75806;100.56938;Entire home/apt;4523;3;221;18-12-2023;1.86;1;143;27;
2437576;Rental unit in Bangkok ;4.82 ;1;1;1;9509219;Pee;;Khlong San;13.72219;100.50517;Entire home/apt;2009;180;35;11-08-2017;0.29;9;179;0;
2018775;Townhouse in Khet Sathon ;4.93 ;1;1;1;7454779;Lily Duangdao;;Sathon;13.720317;100.54586;Private room;1290;2;14;27-09-2023;0.79;12;0;10;
2454945;Rental unit in Bangkok ;4.67 ;1;1;1;8663142;ISanook;;Bang Rak;13.73167;100.52116;Private room;2850;30;4;07-04-2014;0.03;53;340;0;
2455101;Rental unit in Bangkok ;4.28 ;1;1;1;8663142;ISanook;;Bang Rak;13.7344;100.52201;Private room;1980;30;19;25-01-2023;0.16;53;333;1;
2455998;Rental unit in Bangkok ;4.45 ;1;2;1;8663142;ISanook;;Bang Rak;13.73337;100.52274;Private room;1520;30;11;04-10-2023;0.09;53;220;1;
2461997;Hostel in Bangkok ;4.80 ;1;1;0;12304405;Siamaze;;Din Daeng;13.78542;100.56921;Shared room;400;1;5;23-08-2023;0.04;8;365;1;
2468232;Rental unit in Khet Khlong San ;4.92 ;1;1;1;10061428;Wipawe;;Khlong San;13.72185;100.50663;Entire home/apt;1000;84;25;28-04-2023;0.21;3;278;1;
2468256;Rental unit in Bangkok ;4.57 ;1;2;1;8663142;ISanook;;Bang Rak;13.73208;100.52062;Private room;1520;30;7;22-07-2019;0.06;53;230;0;
2468803;Rental unit in Bangkok ;4.43 ;1;2;1;8663142;ISanook;;Bang Rak;13.73397;100.52272;Private room;2000;30;7;25-10-2017;0.06;53;341;0;
2469023;Rental unit in Bangkok ;4.20 ;1;2;1;8663142;ISanook;;Bang Rak;13.73229;100.52286;Private room;1850;30;5;19-03-2019;0.04;53;266;0;
2479364;Rental unit in Bangkok ;4.86 ;1;1;1;12679348;Kanokon;;Suanluang;13.7447;100.60093;Private room;1801;30;7;23-11-2023;0.06;2;205;5;
1227663;Rental unit in Bangkok ;4.86 ;1;1;1;5469059;Andrew;;Parthum Wan;13.74088;100.54102;Entire home/apt;4725;30;122;25-11-2023;0.95;1;328;5;
1235695;Rental unit in Bangkok ;0;1;1;1;4583001;Suchela;;Phaya Thai;13.78761;100.55319;Entire home/apt;623;365;0;;;2;0;0;
1244333;Guesthouse in Khet Phaya Thai ;4.67 ;1;2;1;2087671;Apipu;;Phaya Thai;13.79221;100.54631;Private room;;1;33;15-03-2020;0.61;1;0;0;
2018784;Home in Khet Sathon ;0;3;0;3;7454779;Lily Duangdao;;Sathon;13.72133651;100.5461245;Private room;5400;2;0;;;12;0;0;
2064413;Rental unit in Bangkok ;0;1;1;1;8664261;Kriengkrai;;Sathon;13.71659;100.51588;Private room;835;1;0;;;7;0;0;
2489610;Condo in Bangkok ;4.68 ;2;2;2;12743033;Thanan;;Khlong Toei;13.72699;100.56988;Entire home/apt;2044;370;22;07-10-2017;0.20;2;365;0;
2065054;Loft in Bangkok ;0;1;1;1;8664261;Kriengkrai;;Sathon;13.71655;100.51384;Private room;926;1;2;30-12-2022;0.03;7;0;1;
2065536;Rental unit in Bangkok ;0;1;1;0;8664261;Kriengkrai;;Sathon;13.71496;100.51406;Private room;866;1;0;;;7;0;0;
2065699;Loft in Bangkok ;0;1;1;1;8664261;Kriengkrai;;Sathon;13.718;100.51573;Private room;650;1;0;;;7;0;0;
2067731;Guest suite in Bangkok ;0;1;2;1;8664261;Kriengkrai;;Sathon;13.71662;100.51572;Shared room;866;1;2;01-01-2019;0.03;7;0;0;
2492235;Rental unit in Bangkok ;4.57 ;0;1;1;10535148;Panumas;;Parthum Wan;13.73954;100.53954;Entire home/apt;1351;1;52;16-07-2017;0.47;1;206;0;
2068795;Townhouse in Bangkok ;4.77 ;3;7;0;9390848;VeeZa;;Dusit;13.77537;100.52383;Entire home/apt;3337;1;316;24-12-2023;3.06;1;247;45;
2501026;Rental unit in Bangkok ;0;1;1;1;12800982;Sayumporn;;Vadhana;13.73296;100.59852;Entire home/apt;1490;2;0;;;4;363;0;
2988144;Place to stay in Bangkok ;0;1;1;1;7955610;Coco;;Din Daeng;13.79827;100.57379;Private room;2200;3;0;;;2;364;0;
2996027;Rental unit in Bangkok ;4.06 ;1;1;1;21493585;Gee;;Parthum Wan;13.74468;100.543;Private room;2900;1;16;25-09-2023;0.14;9;357;1;
2068972;Rental unit in Bangkok ;5.0 ;1;1;1;10581237;Anchana;;Bang Rak;13.72225;100.51642;Private room;2061;30;10;02-09-2015;0.08;4;365;0;
2509710;Rental unit in Bangkok ;4.35 ;1;1;1;11772331;Nantiruj;;Khlong Toei;13.73987;100.55619;Private room;1350;2;43;06-05-2023;0.37;9;361;1;
2069445;Rental unit in Bangkok ;0;1;1;1;10581237;Anchana;;Bang Rak;13.72221;100.51568;Private room;2061;30;2;11-01-2015;0.02;4;365;0;
2070131;Rental unit in Bangkok ;4.48 ;0;1;1;1780407;Feb;;Phra Khanong;13.69821;100.60626;Entire home/apt;600;120;81;23-09-2023;0.67;6;268;4;
2075095;Rental unit in Bangkok ;4.80 ;2;1;2;368001;Melissa And Kurt;;Phra Nakhon;13.76473;100.49718;Entire home/apt;934;30;30;19-06-2022;0.25;1;239;0;
2999242;Rental unit in Bangkok ;4.67 ;1;1;1;9525808;Piyanut;;Bang Khen;13.86789;100.60451;Entire home/apt;1000;1;39;28-05-2023;0.34;1;273;5;
2076867;Rental unit in Bangkok ;0;1;1;1;10613827;Atsanai;;Chatu Chak;13.79844;100.55726;Entire home/apt;;2;0;;;1;142;0;
3006637;Rental unit in payathai ;4.59 ;0;2;1;11495081;Pemigar;;Ratchathewi;13.75018;100.53277;Entire home/apt;1150;30;74;18-02-2023;0.68;10;328;1;
3053245;Condo in Bangkok ;4.91 ;1;1;1;120437;Nuttee;;Phaya Thai;13.78898;100.54582;Entire home/apt;1905;3;35;30-09-2023;0.31;2;346;2;
2516583;Condo in Bangkok ;0;1;2;1;12883621;Tyfoon;;Yan na wa;13.71165;100.54957;Entire home/apt;1500;60;1;21-07-2017;0.01;1;363;0;
2516683;Rental unit in Bangkok ;4.57 ;2;3;2;8663142;ISanook;;Bang Rak;13.73155;100.52129;Private room;3871;30;7;06-12-2023;0.07;53;344;1;
2077641;Rental unit in Bangkok ;4.33 ;1;1;1;10581237;Anchana;;Bang Rak;13.72007;100.51711;Private room;1300;30;3;01-01-2015;0.03;4;365;0;
2526869;Rental unit in Bangkok ;4.25 ;1;2;1;8663142;ISanook;;Bang Rak;13.73391;100.52297;Private room;1570;30;8;24-06-2023;0.08;53;228;2;
2526921;Rental unit in Bangkok ;4.33 ;1;2;1;8663142;ISanook;;Bang Rak;13.73205;100.5234;Private room;1520;30;6;29-09-2023;0.06;53;229;2;
2077825;Rental unit in Bangkok ;0;1;1;1;10581237;Anchana;;Bang Rak;13.72063;100.51611;Private room;1300;30;0;;;4;365;0;
2084034;Condo in Bangkok ;4.22 ;2;2;2;10297749;Tash;;Vadhana;13.73332;100.57099;Entire home/apt;2436;6;59;16-01-2023;0.49;2;349;1;
3085172;Condo in Jatujak ;4.77 ;1;1;1;15699117;Pk;;Chatu Chak;13.8113531;100.562647;Entire home/apt;2251;1;22;14-11-2023;0.19;10;166;14;
3116621;Rental unit in Bangkok ;4.71 ;2;2;2;15837125;Andreas;;Bang Rak;13.7293;100.52908;Entire home/apt;1500;180;14;31-07-2015;0.12;1;358;0;
2112940;Rental unit in Bangkok ;3.50 ;0;1;1;10772928;Yair;;Suanluang;13.72383;100.61609;Entire home/apt;1306;28;4;10-08-2023;0.04;11;339;2;
3147846;Rental unit in Bangkok ;4.67 ;1;2;1;8663142;ISanook;;Bang Rak;13.73215;100.5214;Private room;1830;30;3;04-08-2018;0.03;53;354;0;
3148114;Hostel in Bangkok ;4.28 ;1;1;3;15982847;Suneta Hostel Khaosan;;Phra Nakhon;13.75989;100.4999;Shared room;396;1;32;15-02-2023;0.28;6;364;1;
2533574;Rental unit in Bangkok ;0;1;1;1.5 ;12628994;Sornkrit;;Phaya Thai;13.78756;100.55304;Entire home/apt;3000;1;0;;;1;365;0;
2118606;Rental unit in Phaya Thai ;4.33 ;1;1;1;10802851;Susie;;Phaya Thai;13.78064;100.54393;Entire home/apt;1385;3;6;25-12-2014;0.05;1;363;0;
2541148;Rental unit in Bangkok ;4.50 ;1;1;1.5 ;13012967;Bee;;Phra Khanong;13.70488;100.60475;Entire home/apt;989;7;10;24-01-2019;0.09;1;332;0;
2124717;Rental unit in Bangkok ;4.90 ;0;1;1;5469970;Yair;;Suanluang;13.7234;100.61828;Entire home/apt;1212;10;10;10-08-2017;0.09;12;365;0;
2542746;Condo in Bangkok ;4.88 ;1;2;1;13020066;Ome;;Khlong Toei;13.72635;100.57211;Entire home/apt;2079;3;239;04-12-2023;2.03;3;266;28;
2133513;Rental unit in Bangkok ;4.14 ;0;1;1;10772928;Yair;;Suanluang;13.72158;100.61654;Entire home/apt;999;10;14;14-09-2023;0.13;11;325;3;
3187701;Condo in Bangkok ;4.67 ;0;1;1;16161552;Arisa;;Khlong San;13.72297;100.50815;Entire home/apt;500;360;9;07-03-2020;0.11;3;115;0;
2135883;Rental unit in Bangkok ;4.98 ;2;2;2;10899693;Gerald;;Bang Rak;13.72543;100.53838;Entire home/apt;5195;4;119;19-11-2023;1.03;1;220;24;
3209677;Rental unit in Bangkok ;0;1;1;1;16262162;สมพจน์;;Pra Wet;13.70489;100.66969;Private room;699;2;0;;;3;0;0;
3209940;Rental unit in Bangkok ;0;3;1;1;16262162;สมพจน์;;Pra Wet;13.70675;100.67085;Private room;699;1;0;;;3;0;0;
2547082;Rental unit in Bangkok ;0;1;2;1;8663142;ISanook;;Bang Rak;13.73386;100.52322;Private room;2050;30;0;;;53;353;0;
2548283;Rental unit in Bangkok ;4.67 ;1;1;1;8663142;ISanook;;Bang Rak;13.73227;100.52112;Private room;2850;30;3;18-02-2018;0.03;53;345;0;
2548310;Rental unit in Bangkok ;4.45 ;1;1;1;8663142;ISanook;;Bang Rak;13.7319;100.52202;Private room;1944;30;11;21-12-2022;0.09;53;184;0;
2162578;Rental unit in Silom ;4.88 ;1;1;1;1140715;Chonnikan;;Bang Rak;13.72425;100.53087;Entire home/apt;2149;5;120;13-12-2023;1.01;2;221;23;
2554437;Rental unit in Bangkok ;0;1;1;1;4836941;GrongGaew;;Suanluang;13.7141;100.64207;Entire home/apt;1351;3;0;;;4;89;0;
2561402;Serviced apartment in Bangkok ;4.13 ;1;1;1;11772331;Nantiruj;;Khlong Toei;13.73833;100.55635;Private room;1347;2;39;15-07-2022;0.34;9;356;0;
3211998;Rental unit in Yannawa ;0;1;1;1;11986566;Poomiko;;Yan na wa;13.69589;100.53495;Entire home/apt;1500;1;0;;;1;0;0;
2166902;Condo in Krung Thep Maha Nakhon ;4.73 ;0;1;1;11057279;Jay;;Sathon;13.71663;100.52864;Entire home/apt;963;5;110;01-08-2023;0.91;1;311;14;
3255600;Rental unit in Bangkok ;0;1;1;1.5 ;8191888;Nan;;Vadhana;13.74127;100.55832;Private room;2500;1;1;29-06-2015;0.01;7;365;0;
2175246;Rental unit in Bangkok ;0;1;2;2;11095276;Jirajate;;Wang Thong Lang;13.77933;100.61957;Private room;4874;1;0;;;1;365;0;
3263283;Condo in Bangkok ;4.40 ;3;3;2;16501756;Prune;;Bang Na;13.6753;100.59922;Entire home/apt;2078;2;10;04-02-2023;0.13;2;359;2;
2578949;Condo in Bangkok ;0;1;1;1;12886109;Darawan;;Chatu Chak;13.81674;100.56603;Private room;1200;30;0;;;1;0;0;
2579342;Rental unit in Bangkok ;0;1;1;1;8663142;ISanook;;Bang Rak;13.73217;100.52297;Private room;2850;30;1;24-03-2014;0.01;53;263;0;
2586938;Rental unit in Bangkok ;0;1;1;1;8663142;ISanook;;Bang Rak;13.73352;100.52143;Private room;2850;30;2;06-03-2017;0.02;53;345;0;
2587195;Rental unit in Bangkok ;4.40 ;1;2;1;8663142;ISanook;;Bang Rak;13.73418;100.5226;Private room;2000;30;5;17-10-2023;0.04;53;276;2;
2199975;Loft in Bangkok ;4.95 ;2;2;1;11221480;Weerakorn;;Chatu Chak;13.82824;100.56594;Entire home/apt;1054;28;20;07-01-2020;0.23;6;287;0;
2206432;Rental unit in Bangkok ;4.75 ;1;1;1;1425515;Peter;;Huai Khwang;13.74742;100.56678;Entire home/apt;1020;29;12;13-08-2023;0.10;2;297;2;
2234748;Rental unit in Bangkok ;4.29 ;0;1;1;5469970;Yair;;Suanluang;13.72347;100.61812;Entire home/apt;1023;28;7;31-03-2023;0.08;12;358;1;
3265276;Rental unit in Bangkok ;0;1;1;1;14486054;Gracie;;Khlong San;13.72363;100.51109;Entire home/apt;3587;3;1;30-06-2014;0.01;1;0;0;
2262721;Rental unit in Bangkok ;4.71 ;2;3;1;11554321;Artra;;Din Daeng;13.78588;100.56957;Entire home/apt;1504;2;182;15-12-2023;1.51;1;346;14;
3270988;Rental unit in Bangkok ;4.69 ;2;2;2;619824;Thierry Et Natasha;;Phaya Thai;13.77481;100.54546;Entire home/apt;1717;30;58;08-01-2020;0.50;1;343;0;
3278592;Rental unit in Bangkok ;4.32 ;1;1;1;8191888;Nan;;Khlong Toei;13.73923;100.55706;Private room;1325;7;106;19-11-2019;0.92;7;355;0;
3279600;Rental unit in Bangkok ;4.47 ;1;1;1;8191888;Nan;;Vadhana;13.741;100.55823;Private room;1325;1;15;14-12-2023;0.13;7;357;1;
2590896;Townhouse in Bangkok ;0;1;1;1;13263993;Natty;;Bang Sue;13.83165;100.52765;Private room;418;2;0;;;1;0;0;
2604242;Rental unit in Bangkok ;5.0 ;0;1;1;9550104;Krittiya;;Bang Na;13.66352;100.64885;Entire home/apt;950;7;30;22-11-2023;0.28;21;246;7;
2266425;Rental unit in Bangkok ;4.57 ;1;1;1;9509219;Pee;;Khlong Toei;13.71166;100.59326;Entire home/apt;1143;360;31;14-08-2018;0.26;9;89;0;
2604483;Condo in Bangkok ;4.81 ;0;1;1;9550104;Krittiya;;Bang Na;13.66375;100.64965;Entire home/apt;950;7;43;12-11-2023;0.37;21;251;2;
3304263;Rental unit in Khet Sathon ;4.45 ;1;1;1;2129668;Wimonpak;;Sathon;13.71284;100.51466;Entire home/apt;899;1;56;01-01-2020;0.48;42;83;0;
3312018;Rental unit in Bangkok ;4.54 ;0;1;1;11772331;Nantiruj;;Khlong Toei;13.73748;100.55489;Entire home/apt;1700;2;13;01-01-2017;0.12;9;359;0;
2279684;Rental unit in Ratchathewi ;4.80 ;0;3;1;11495081;Pemigar;;Ratchathewi;13.74978;100.53301;Entire home/apt;993;3;125;09-12-2023;1.18;10;49;12;
2286703;Rental unit in Bangkok ;4.68 ;1;1;1;1927968;Evan;;Sathon;13.720548;100.54697;Entire home/apt;900;1;221;11-12-2023;1.84;49;341;29;
2294502;Rental unit in Bangkok ;4.69 ;0;1;1;1927968;Evan;;Sathon;13.720785;100.547241;Entire home/apt;660;1;171;01-11-2023;1.43;49;307;15;
3349278;Rental unit in กรุงเทพมหานคร ;4.24 ;2;2;2;16901631;Punyot;;Bang Rak;13.72904;100.53521;Entire home/apt;3775;1;17;23-01-2020;0.20;1;0;0;
2637770;Rental unit in Bangkok ;0;1;1;1;10376122;Thanijchayapha;;Yan na wa;13.67892;100.5265;Entire home/apt;1800;3;0;;;1;0;0;
2297767;Rental unit in Bangkok ;4.81 ;1;1;1;10656945;Pantanida;;Huai Khwang;13.79216;100.57502;Entire home/apt;600;28;26;25-02-2023;0.29;1;321;1;
2646840;Rental unit in กรุงเทพมหานคร ;4.28 ;1;2;1;9864891;Imteddy;;Chatu Chak;13.80556;100.56883;Entire home/apt;698;6;26;22-03-2023;0.33;1;309;2;
2300491;Rental unit in Bangkok ;4.61 ;1;1;1;8444643;Kiattisak;;Phra Khanong;13.69784;100.60635;Entire home/apt;799;30;110;23-03-2023;0.92;58;346;7;
